blockNumber,confirmations,Month,Day,Hour,mean_value_received,variance_value_received,total_received,time_diff_first_last_received,total_tx_sent,total_tx_sent_malicious,total_tx_sent_unique,total_tx_sent_malicious_unique,total_tx_received_malicious_unique,Fraud
19513735,352557,3,25,20,0.0293515418798449,0.0025046235946462,0.3815700444379842,61.17388888888889,56.0,0.0,3.0,0.0,0.0,0
18375038,1491113,10,18,5,1.0868440388169391,6.958379050914069,242.3662206561774,730.1634606481482,1031.0,0.0,391.0,0.0,0.0,0
19306732,559426,2,25,19,0.0,0.0,0.0,0.0,186.0,0.0,71.0,0.0,0.0,0
17222978,2643451,5,9,12,0.0,0.0,0.0,0.0,4354.0,0.0,5.0,0.0,0.0,0
17486145,2379989,6,15,15,0.19544,0.0740663072,0.39088,399.96722222222223,8.0,0.0,7.0,0.0,0.0,0
16759478,3106910,3,5,3,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
16119456,3746687,12,5,15,0.3762815380750671,1.1666490389371498,327.3649381253084,722.2234722222222,1114.0,0.0,310.0,0.0,0.0,0
19608534,257690,4,8,4,0.0753831896730936,0.0042790592035231,0.3769159483654682,537.4793055555556,8.0,0.0,8.0,0.0,0.0,0
19155324,711045,2,4,13,0.0050742683820558,0.0,0.0050742683820558,0.0,3.0,0.0,1.0,0.0,0.0,0
17611910,2254352,7,3,7,1.0528178343189212,0.8887052998348351,31.58453502956764,309.4852777777777,157.0,0.0,36.0,0.0,0.0,0
16850842,3015453,3,17,23,0.0621194330213344,0.0020100522319659,66.09507673469986,752.3773842592593,714.0,0.0,1.0,0.0,0.0,0
17186164,2680265,5,4,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
16098961,3767110,12,2,18,0.0782177475951593,0.0113072760184035,21.50988058866883,1059.4535069444444,556.0,0.0,29.0,0.0,0.0,0
12473120,7393405,5,20,19,0.6781660585411468,4.209991286134548,134.9550456496882,1125.2037268518518,1070.0,0.0,370.0,0.0,0.0,0
15884303,3981796,11,2,19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
19444532,421581,3,16,2,0.0533984117256507,0.0042403974307302,12.762220402430533,879.2828356481482,871.0,0.0,79.0,0.0,0.0,0
15423014,4443255,8,27,17,0.0842515643666241,0.0144322885003783,16.766061308958207,634.2830671296297,1410.0,0.0,187.0,0.0,0.0,0
18460629,1405464,10,30,4,0.0,0.0,0.0,0.0,398.0,0.0,1.0,0.0,0.0,0
19219947,646443,2,13,15,2.4569921857142853,18.14592196538594,34.3978906,882.5080324074074,82.0,0.0,50.0,0.0,0.0,0
19604561,261849,4,7,14,0.0299266666666666,0.0007072737333333,0.08978,37.95208333333333,3.0,0.0,2.0,0.0,0.0,0
17822044,2044467,8,1,18,1.8183965098008947,15.012856755331166,4995.135212423058,59.23111111111111,4845.0,0.0,1689.0,0.0,0.0,0
18647012,1219273,11,25,6,0.0738791924445352,0.0034162575814494,0.8865503093344231,145.79055555555556,26.0,0.0,19.0,0.0,0.0,0
16517115,3348970,1,30,4,0.2125576062766273,0.0664459621253203,1.7004608502130187,279.62638888888887,3.0,0.0,1.0,0.0,0.0,0
16260370,3605751,12,25,7,10.617834778,329.07027652490945,53.08917389,393.9713888888889,104.0,0.0,32.0,0.0,0.0,0
19304674,561639,2,25,12,0.0933333333333333,0.0001333333333333,0.28,1.8497222222222225,6.0,0.0,3.0,0.0,0.0,0
16697815,3168371,2,24,11,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0
19044052,822159,1,19,23,0.5144130094435957,0.8937200669592313,21.60534639663102,466.5415277777778,61.0,0.0,61.0,0.0,0.0,0
11457380,8408742,12,15,11,0.0,0.0,0.0,0.0,304.0,0.0,1.0,0.0,0.0,0
19773911,92607,5,1,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
16766152,3099951,3,6,1,1.8233317670198288,16.589163916965248,229.7398026444984,1292.5131597222223,378.0,0.0,102.0,0.0,0.0,0
16382634,3483731,1,11,9,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0
18691077,1175343,12,1,10,0.084410816363182,0.0060823740414087,0.168821632726364,601.4130787037037,3.0,0.0,1.0,0.0,0.0,0
19861033,5422,5,13,12,0.7866310775181761,0.4759502767873223,10.226204007736287,19.59805555555556,95.0,0.0,4.0,0.0,0.0,0
18437843,1428643,10,27,0,0.0048200887858218,1.1870161156127724e-05,0.0433807990723967,287.0722222222222,8.0,0.0,7.0,0.0,0.0,0
17414323,2452000,6,5,12,0.0726069956179207,0.0252359637750606,3.7029567765139606,358.83680555555554,101.0,0.0,15.0,0.0,0.0,0
16808383,3057886,3,12,0,0.0842515643666241,0.0144322885003783,16.766061308958207,634.2830671296297,1410.0,0.0,187.0,0.0,0.0,0
19771502,94828,4,30,23,0.0372666666666666,0.0019690351515151,0.4472,692.3692129629629,19.0,0.0,13.0,0.0,0.0,0
14002277,5864205,1,14,7,1.1142661793419577,0.91203569123053,42.3421148149944,970.4595949074074,169.0,0.0,30.0,0.0,0.0,0
4942736,14923447,1,20,21,0.916546809695122,1.7904374508452727,150.31367679000002,140.10538194444445,6301.0,0.0,45.0,0.0,0.0,0
17989660,1876532,8,25,5,0.193,0.0210455555555555,1.93,1759.3304050925926,99.0,0.0,45.0,0.0,0.0,0
19773499,92847,5,1,6,1.2641777937520342,27.892970016118,60.680534100097645,540.2525,81.0,0.0,80.0,0.0,0.0,0
19748706,117419,4,27,19,0.4223691185764248,0.866020499631328,2.956583830034974,1591.1094560185186,18.0,0.0,11.0,0.0,0.0,0
9481588,10384594,2,14,14,0.1454830691736896,0.0504576411497343,48.15489589649126,2151.922928240741,904.0,0.0,529.0,0.0,0.0,0
19747576,118817,4,27,15,0.17006335,0.0,0.17006335,0.0,1.0,0.0,1.0,0.0,0.0,0
5132488,14733695,2,21,21,0.916546809695122,1.7904374508452727,150.31367679000002,140.10538194444445,6301.0,0.0,45.0,0.0,0.0,0
14841419,5024639,5,25,10,0.3760907722786035,0.2612582658406738,15.419721663422743,1005.8560763888888,37.0,0.0,9.0,0.0,0.0,0
17275462,2590742,5,16,23,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0
19709534,156595,4,22,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
16969048,2897403,4,3,14,0.3178427561059951,0.1842412792584293,16.209980561405754,804.2587152777778,146.0,0.0,33.0,0.0,0.0,0
19124188,742225,1,31,4,1.1069732379411763,20.010253670992896,37.63709009,2611.5197453703704,48.0,0.0,32.0,0.0,0.0,0
15875344,3990859,11,1,13,0.0508642164506164,0.0117540630447233,3.814816233796232,787.6511111111112,52.0,0.0,1.0,0.0,0.0,0
16998915,2867288,4,7,20,0.0350371787976864,0.0036802972195083,5.325651177248345,767.0755555555555,266.0,0.0,101.0,0.0,0.0,0
19517621,348577,3,26,9,0.0,0.0,0.0,0.0,615.0,0.0,2.0,0.0,0.0,0
18208564,1657489,9,24,22,0.4704282670629456,0.3135564030509714,230.50985086084336,378.11097222222224,790.0,0.0,121.0,0.0,0.0,0
5172666,14693517,2,28,18,0.916546809695122,1.7904374508452727,150.31367679000002,140.10538194444445,6301.0,0.0,45.0,0.0,0.0,0
14770336,5095747,5,13,23,0.746225311824589,7.079627296748759,41.78861746217698,1976.3082523148148,194.0,0.0,34.0,0.0,0.0,0
17464999,2401398,6,12,15,0.0612377028571428,0.0031497400730447,0.42866392,403.47625,8.0,0.0,7.0,0.0,0.0,0
17208273,2658156,5,7,11,0.0,0.0,0.0,0.0,4354.0,0.0,5.0,0.0,0.0,0
5229162,14637021,3,10,8,0.916546809695122,1.7904374508452727,150.31367679000002,140.10538194444445,6301.0,0.0,45.0,0.0,0.0,0
17897047,1969057,8,12,6,0.0253,0.00105595,0.1265,343.6998611111111,8.0,0.0,8.0,0.0,0.0,0
14219476,5646758,2,16,20,0.116363430921825,0.0469673881592323,7.912713302684103,2200.861365740741,130.0,0.0,62.0,0.0,0.0,0
13765413,6100924,12,8,14,0.2811713084375443,0.1310311891215101,56.515432995946405,1265.1094560185186,177.0,0.0,1.0,0.0,0.0,0
19199183,666950,2,10,17,0.3012259714285714,0.0366483949433179,8.4343272,1370.7908912037035,103.0,0.0,70.0,0.0,0.0,0
18375942,1490547,10,18,8,0.0,0.0,0.0,0.0,681.0,0.0,1.0,0.0,0.0,0
18481322,1385187,11,2,2,0.0,0.0,0.0,0.0,253.0,0.0,1.0,0.0,0.0,0
19246923,619382,2,17,10,0.379984784111635,1.6107964584119807,125.01499397272792,2254.177025462963,2151.0,0.0,346.0,0.0,0.0,0
11549382,8316740,12,29,14,0.0,0.0,0.0,0.0,304.0,0.0,1.0,0.0,0.0,0
16095922,3770415,12,2,8,3.836161080870416,41.57990001174956,168.7910875582983,80.43472222222222,923.0,193.0,284.0,118.0,0.0,0
19448280,418016,3,16,15,0.0294327791213595,0.0372714193630644,8.329476491344742,104.63458333333334,463.0,0.0,355.0,0.0,0.0,0
19740249,125989,4,26,14,0.0372089369436414,0.0018490583564501,2.418580901336691,558.7381944444444,76.0,0.0,23.0,0.0,0.0,0
11745890,8120239,1,28,18,0.0,0.0,0.0,0.0,4153.0,0.0,1.0,0.0,0.0,0
19382523,483741,3,7,9,0.00604880345756,4.723853476365409e-05,0.0181464103726802,38.89888888888889,3.0,0.0,1.0,0.0,0.0,0
19475428,391017,3,20,10,0.0,0.0,0.0,0.0,1777.0,6.0,212.0,5.0,0.0,0
14512140,5353992,4,3,8,0.2163945964391482,0.1188356366598622,11.252519014835707,1134.5554976851852,129.0,0.0,76.0,0.0,0.0,0
17206057,2660372,5,7,3,0.0,0.0,0.0,0.0,4354.0,0.0,5.0,0.0,0.0,0
17998895,1867158,8,26,12,0.1602435030853501,0.0089771801693702,26.60042151216813,1029.3550925925929,124.0,0.0,1.0,0.0,0.0,0
17185846,2680379,5,4,7,0.2014510289162026,0.0561393376108273,10.475453503642536,417.4061111111111,89.0,0.0,15.0,0.0,0.0,0
19461737,404797,3,18,12,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0
16791885,3074503,3,9,16,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
17366602,2499690,5,29,19,0.0,0.0,0.0,0.0,277.0,0.0,59.0,0.0,0.0,0
13938407,5927869,1,4,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
16364875,3501411,1,8,21,0.2382255313513072,0.2207139155516368,15.008208475132358,819.3849652777777,1532.0,0.0,67.0,0.0,0.0,0
19755611,110662,4,28,18,7.152503737651095,249.19778412141608,1215.925635400686,2207.1775694444445,850.0,23.0,516.0,17.0,1.0,0
19351431,515087,3,3,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
17686453,2180058,7,13,18,1.8183965098008947,15.012856755331166,4995.135212423058,59.23111111111111,4845.0,0.0,1689.0,0.0,0.0,0
14589198,5276985,4,15,9,1.6596658336290857,29.311842570078344,101.23961585137424,1935.5427083333327,577.0,0.0,145.0,0.0,0.0,0
19477230,388827,3,20,16,0.0051355602736314,0.0,0.0051355602736314,0.0,3.0,0.0,1.0,0.0,0.0,0
19730366,136152,4,25,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
15486992,4379151,9,6,23,0.3762815380750671,1.1666490389371498,327.3649381253084,722.2234722222222,1114.0,0.0,310.0,0.0,0.0,0
18999853,866308,1,13,18,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0
18238041,1628044,9,29,1,0.8953206447355142,1.1855345788097518,28.65026063153645,538.8861111111111,64.0,0.0,27.0,0.0,0.0,0
6798981,13067437,11,30,7,0.0,0.0,0.0,0.0,146.0,58.0,67.0,45.0,0.0,0
16185115,3681052,12,14,19,5.181839581095238,44.16520691807157,2176.37262406,567.4454398148148,746.0,0.0,19.0,0.0,0.0,0
19750171,116171,4,28,0,0.0045,5.000000000000001e-07,0.009,8.23375,2.0,0.0,1.0,0.0,0.0,0
18770741,1095413,12,12,14,0.0606035033333333,0.002403087932911,0.18181051,221.3343055555556,3.0,0.0,3.0,0.0,0.0,0
16426472,3439696,1,17,12,0.185414506574667,0.0608413387985489,27.070517959901384,1059.574664351852,190.0,0.0,30.0,0.0,0.0,0
19778312,87989,5,1,22,0.006382494465163,1.962181650878383e-05,0.019147483395489,68.73472222222222,22.0,0.0,4.0,0.0,0.0,0
19010166,856329,1,15,5,0.0223572266666666,0.0002164463248682,0.13414336,405.76194444444445,19.0,0.0,15.0,0.0,0.0,0
19711308,155174,4,22,13,0.3403906403502019,0.2944425443425256,11.232891131556665,153.0048611111111,526.0,0.0,10.0,0.0,0.0,0
17185375,2681054,5,4,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
5174027,14692156,2,28,23,0.916546809695122,1.7904374508452727,150.31367679000002,140.10538194444445,6301.0,0.0,45.0,0.0,0.0,0
17381574,2484546,5,31,21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
18542185,1324257,11,10,14,0.3879516388762368,0.3672660029717059,88.06502202490576,760.0556597222222,1225.0,0.0,61.0,0.0,0.0,0
19674663,191424,4,17,10,0.46378533,0.0868591939878349,1.39135599,3.97875,36.0,0.0,5.0,0.0,0.0,0
16586494,3279616,2,8,20,0.6559464392571895,1.8649460117777783,106.91926959892189,1150.568020833333,1237.0,0.0,183.0,0.0,0.0,0
18685165,1181149,11,30,14,0.1863600258380646,0.0138867416321342,4.845360671789681,100.09930555555556,135.0,0.0,18.0,0.0,0.0,0
11137319,8729074,10,27,7,0.0,0.0,0.0,0.0,23.0,1.0,15.0,1.0,0.0,0
19372018,494388,3,5,22,0.1555231323032942,0.0308363653590022,14.930220701116248,221.7727777777777,178.0,0.0,9.0,0.0,0.0,0
18391888,1474416,10,20,13,0.0649945858585878,0.020058154181592,6.4344640000002,194.0901388888889,52.0,0.0,19.0,0.0,0.0,0
16372562,3493920,1,9,23,0.1948685976350715,0.307457147752825,73.8551985036921,896.8354861111111,1364.0,0.0,106.0,0.0,0.0,0
15264594,4601505,8,2,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
19790666,75496,5,3,16,0.2881497431428572,0.0450278699547599,10.08524101,139.09791666666666,87.0,0.0,10.0,0.0,0.0,0
19327824,538695,2,28,18,0.0,0.0,0.0,0.0,681.0,0.0,106.0,0.0,0.0,0
18793482,1072631,12,15,19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
18635911,1230355,11,23,17,1.5100855442857146,1.2967133248806677,10.570598810000002,112.33055555555556,57.0,0.0,5.0,0.0,0.0,0
15510400,4355664,9,10,18,0.5354918439861112,0.2451424739142137,38.55541276700001,852.3797569444445,1002.0,0.0,77.0,0.0,0.0,0
14814638,5051885,5,21,2,0.6519509439079273,0.5962455752476377,50.85217362481833,1496.8864467592591,317.0,0.0,61.0,0.0,0.0,0
8815743,11050398,10,26,13,0.0,0.0,0.0,0.0,23.0,0.0,14.0,0.0,0.0,0
17318342,2547715,5,23,0,0.55978695,0.06561132197481,2.2391478,442.0296180555556,20.0,0.0,11.0,0.0,0.0,0
19455337,411197,3,17,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
13834022,6032061,12,19,6,0.5012841151314132,0.6750130928489707,22.5577851809136,1114.8599884259258,409.0,0.0,134.0,0.0,0.0,0
16677912,3188146,2,21,15,2.9001367447472868,18.355482534114923,55.102598150198446,971.7751157407408,180.0,0.0,92.0,0.0,0.0,0
19791779,74310,5,3,19,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0
18828835,1037283,12,20,18,0.0,0.0,0.0,0.0,471.0,0.0,86.0,0.0,0.0,0
16755595,3110895,3,4,14,0.152927052394,0.0,0.152927052394,0.0,91.0,0.0,48.0,0.0,0.0,0
17365357,2500938,5,29,14,0.0621194330213344,0.0020100522319659,66.09507673469986,752.3773842592593,714.0,0.0,1.0,0.0,0.0,0
16603394,3263123,2,11,5,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0
15916056,3950147,11,7,5,0.0247174671259456,0.0013148574574585,0.7415240137783693,672.7233564814815,24.0,0.0,1.0,0.0,0.0,0
17709341,2156924,7,17,0,0.066953734244666,0.0035885981678232,2.6111956355419745,435.365,94.0,0.0,4.0,0.0,0.0,0
18461373,1404750,10,30,7,0.0,0.0,0.0,0.0,331.0,0.0,60.0,0.0,0.0,0
18001025,1865417,8,26,19,0.3879516388762368,0.3672660029717059,88.06502202490576,760.0556597222222,1225.0,0.0,61.0,0.0,0.0,0
13930663,5935642,1,3,5,0.379984784111635,1.6107964584119807,125.01499397272792,2254.177025462963,2151.0,0.0,346.0,0.0,0.0,0
18541747,1324577,11,10,13,0.0961815904759543,0.0036365668996562,28.75829555231036,887.7995023148148,1359.0,0.0,49.0,0.0,0.0,0
17004787,2861695,4,8,16,1.133188692601204,2.471148062672056,79.32320848208428,2324.355810185185,340.0,0.0,56.0,0.0,0.0,0
5069262,14796921,2,11,5,0.916546809695122,1.7904374508452727,150.31367679000002,140.10538194444445,6301.0,0.0,45.0,0.0,0.0,0
18327044,1539130,10,11,11,61.00552285729587,41612.42767907426,2745.248528578314,1408.078113425926,68.0,0.0,29.0,0.0,0.0,0
19272327,593879,2,20,23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
12638449,7227664,6,15,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
19477205,389329,3,20,16,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0
19718965,147553,4,23,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
7089602,12776622,1,18,23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
18572861,1293525,11,14,21,0.0,0.0,0.0,0.0,56.0,0.0,8.0,0.0,0.0,0
17736837,2129674,7,20,20,1.8183965098008947,15.012856755331166,4995.135212423058,59.23111111111111,4845.0,0.0,1689.0,0.0,0.0,0
19837868,28466,5,10,6,0.0102858633333333,1.5309199636033333e-05,0.03085759,16.93861111111111,8.0,0.0,4.0,0.0,0.0,0
18324770,1541343,10,11,4,1.75,5.587246153846154,24.5,161.53027777777777,8.0,0.0,1.0,0.0,0.0,0
18816539,1049553,12,19,0,0.032810745,0.0001148814209424,0.06562149,101.60902777777778,12.0,0.0,12.0,0.0,0.0,0
18182687,1683755,9,21,7,1.2114203122585503,69.42805028136604,1956.443804297559,637.8091319444444,658.0,0.0,81.0,0.0,0.0,0
16622085,3244083,2,13,20,0.0,0.0,0.0,0.0,748.0,0.0,113.0,0.0,0.0,0
13972952,5893222,1,9,18,0.1529215079644403,0.0388527266649612,32.41935968846135,999.0066087962964,701.0,0.0,262.0,0.0,0.0,0
10823046,9043383,9,8,19,3.2250000000000005,8.670714285714288,25.800000000000004,24.136400462962964,22.0,0.0,20.0,0.0,0.0,0
12602820,7263545,6,9,21,0.3035187018154314,0.4582407049727535,59.79318425763999,1077.7276504629629,477.0,0.0,116.0,0.0,0.0,0
4943951,14922560,1,21,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
19828281,37787,5,8,22,0.2472308434591538,0.0390140588988917,4.697386025723922,69.01972222222223,441.0,0.0,422.0,0.0,0.0,0
11600669,8265460,1,6,11,0.0,0.0,0.0,0.0,4153.0,0.0,1.0,0.0,0.0,0
19215380,650828,2,13,0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0
13569188,6297229,11,7,11,0.0574604578026151,0.0046122254949831,1.0917486982496882,1021.3238888888887,42.0,0.0,16.0,0.0,0.0,0
19751234,115208,4,28,3,0.5299776274073962,0.1536001805870234,5.299776274073961,36.32486111111111,146.0,0.0,13.0,0.0,0.0,0
19237822,628703,2,16,3,7.152503737651095,249.19778412141608,1215.925635400686,2207.1775694444445,850.0,23.0,516.0,17.0,1.0,0
18834962,1031373,12,21,14,0.0856749019769926,0.0217172175628156,4.969144314665576,174.0888888888889,360.0,0.0,35.0,0.0,0.0,0
19555561,310560,3,31,18,0.7390505472942213,0.5715091956331431,30.30107243906307,185.73930555555555,107.0,0.0,8.0,0.0,0.0,0
12050033,7816285,3,16,13,2.9900333333333333,5.213983906666667,17.9402,1134.5317592592592,7.0,0.0,3.0,0.0,0.0,0
19460477,406057,3,18,8,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0
19464132,402402,3,18,20,0.0,0.0,0.0,0.0,4354.0,0.0,5.0,0.0,0.0,0
11153562,8712506,10,29,19,4.65898642,23.174235196207785,46.5898642,472.8676967592593,367.0,0.0,102.0,0.0,0.0,0
19407189,458942,3,10,20,0.2826383806644167,0.1087235678769539,41.54784195766926,2233.149282407408,397.0,0.0,94.0,0.0,0.0,0
19422253,443890,3,12,23,0.0726069956179207,0.0252359637750606,3.7029567765139606,358.83680555555554,101.0,0.0,15.0,0.0,0.0,0
15799956,4066294,10,22,0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0
19369702,496423,3,5,14,0.045,0.0,0.045,0.0,1526.0,0.0,625.0,0.0,0.0,0
16292994,3573327,12,29,21,0.1946868800437214,0.1193154488416463,29.00834512651449,792.2999305555555,473.0,0.0,41.0,0.0,0.0,0
18666993,1199276,11,28,1,0.2209318910651836,0.0409072015652199,3.0930464749125712,139.30166666666668,381.0,0.0,13.0,0.0,0.0,0
15144286,4722239,7,15,1,0.6781660585411468,4.209991286134548,134.9550456496882,1125.2037268518518,1070.0,0.0,370.0,0.0,0.0,0
18754596,1111526,12,10,8,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0
16859726,3006387,3,19,5,1.513807751814361,14.18521456772125,696.351565834606,1127.4374074074074,1372.0,0.0,181.0,0.0,0.0,0
17334336,2531838,5,25,6,0.1361552048858516,0.0395329207450136,11.981658029954945,661.8572337962963,384.0,0.0,170.0,0.0,0.0,0
16941265,2924938,3,30,16,0.127776700076554,0.1030145958371101,133.3988748799224,905.2295949074074,2160.0,0.0,428.0,0.0,0.0,0
17772467,2094044,7,25,20,1.8183965098008947,15.012856755331166,4995.135212423058,59.23111111111111,4845.0,0.0,1689.0,0.0,0.0,0
13921489,5944969,1,1,19,0.0033981073678422,0.0,0.0033981073678422,0.0,1.0,0.0,1.0,0.0,0.0,0
14259676,5606526,2,23,2,0.0,0.0,0.0,0.0,1777.0,6.0,212.0,5.0,0.0,0
19485463,381071,3,21,20,0.0,0.0,0.0,0.0,4354.0,0.0,5.0,0.0,0.0,0
19600884,265424,4,7,2,0.2990488018181818,0.1416446990200689,3.2895368200000004,34.38305555555556,33.0,0.0,4.0,0.0,0.0,0
17249220,2617103,5,13,6,0.0092709337684491,0.0,0.0092709337684491,0.0,1.0,0.0,1.0,0.0,0.0,0
18561165,1305159,11,13,6,0.0961815904759543,0.0036365668996562,28.75829555231036,887.7995023148148,1359.0,0.0,49.0,0.0,0.0,0
16251222,3614921,12,24,1,0.2275,0.0595124999999999,0.455,140.16041666666666,22.0,0.0,1.0,0.0,0.0,0
12328861,7537633,4,28,12,1.3644477216931257,6.420799952927229,85.96020646666692,1100.935636574074,683.0,0.0,122.0,0.0,0.0,0
14320907,5545206,3,4,14,0.0533984117256507,0.0042403974307302,12.762220402430533,879.2828356481482,871.0,0.0,79.0,0.0,0.0,0
14265696,5600644,2,24,0,0.038676,0.000632825888,0.077352,0.4179166666666666,12.0,0.0,1.0,0.0,0.0,0
16095516,3770872,12,2,7,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
16077226,3789224,11,29,17,0.444422,0.1839350062408163,22.2211,691.6123958333334,177.0,0.0,19.0,0.0,0.0,0
19057829,808555,1,21,21,2.0061430262930227,8.346712897611631,32.09828842068836,992.514710648148,92.0,0.0,37.0,0.0,0.0,0
15941013,3925130,11,10,17,1.296326247965898,2.785749354630717,24.63019871135205,496.9182407407407,41.0,0.0,1.0,0.0,0.0,0
17022782,2843331,4,11,5,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0
19577919,288321,4,3,21,0.2352,0.0,0.2352,0.0,4.0,0.0,1.0,0.0,0.0,0
19724679,141626,4,24,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
9789894,10076473,4,2,2,0.0,0.0,0.0,0.0,610.0,4.0,5.0,1.0,0.0,0
7221908,12644459,2,15,3,0.0,0.0,0.0,0.0,610.0,4.0,5.0,1.0,0.0,0
5227706,14638477,3,10,2,0.916546809695122,1.7904374508452727,150.31367679000002,140.10538194444445,6301.0,0.0,45.0,0.0,0.0,0
19834245,31925,5,9,18,0.0779032345537296,0.0076680324126184,5.998549060637181,349.7948611111111,183.0,0.0,17.0,0.0,0.0,0
19750286,115817,4,28,0,0.019732,0.0,0.019732,0.0,2.0,0.0,2.0,0.0,0.0,0
15523590,4342474,9,12,23,0.5354918439861112,0.2451424739142137,38.55541276700001,852.3797569444445,1002.0,0.0,77.0,0.0,0.0,0
19050309,815795,1,20,19,0.0,0.0,0.0,0.0,348.0,0.0,143.0,0.0,0.0,0
6933222,12932972,12,22,15,23.77582758652377,1991.5820520259515,6966.317482851466,2512.633460648148,522.0,0.0,115.0,0.0,0.0,0
17353508,2512621,5,27,22,0.0425165314088382,0.0042640947800577,1.0629132852209562,300.6073611111111,62.0,0.0,39.0,0.0,0.0,0
17619144,2246978,7,4,7,0.0894088794435794,0.003721084384313,97.63449635238872,752.7592361111111,375.0,0.0,26.0,0.0,0.0,0
13636252,6230122,11,18,0,0.0406587012594261,0.0061704580714851,0.9351501289668024,241.20125,10.0,0.0,1.0,0.0,0.0,0
17363569,2502807,5,29,8,0.152927052394,0.0,0.152927052394,0.0,91.0,0.0,48.0,0.0,0.0,0
17069579,2796744,4,17,22,0.6160337166189774,1.1641380861863737,58.52320307880285,628.5942939814814,243.0,0.0,80.0,0.0,0.0,0
19465441,400958,3,19,1,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0
16639939,3226567,2,16,7,0.5198673394517903,0.3476412023626123,27.03310165149309,469.8970833333333,77.0,0.0,22.0,0.0,0.0,0
19837376,29147,5,10,4,1.110141639104699,0.9893416815663691,31.08396589493157,197.9584722222222,28.0,0.0,1.0,0.0,0.0,0
19691548,174910,4,19,19,0.0005,0.0,0.0005,0.0,5.0,0.0,1.0,0.0,0.0,0
12408330,7457811,5,10,18,0.0,0.0,0.0,0.0,694.0,498.0,360.0,268.0,0.0,0
15580036,4286358,9,21,6,0.8515297798917872,0.1213062617931858,41.72495921469758,650.7940162037037,61.0,0.0,6.0,0.0,0.0,0
16002701,3863636,11,19,7,3.836161080870416,41.57990001174956,168.7910875582983,80.43472222222222,923.0,193.0,284.0,118.0,0.0,0
12108246,7757932,3,25,13,0.0323539353222626,0.0033428471225589,7.182573641542305,1122.9680902777775,413.0,0.0,118.0,0.0,0.0,0
14842051,5024121,5,25,13,0.2201024382047406,0.0907970210218984,5.7226633933232565,1066.7625462962965,28.0,0.0,22.0,0.0,0.0,0
19377621,488835,3,6,17,0.0,0.0,0.0,0.0,103.0,0.0,1.0,0.0,0.0,0
17713056,2153455,7,17,12,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0
14688922,5177296,5,1,1,0.7191616281275156,2.4829310353091985,76.95029420964417,977.5517476851852,590.0,0.0,228.0,0.0,0.0,0
19589662,276602,4,5,12,0.0237789317295546,0.001554389293938,0.8322626105344114,929.8554166666668,30.0,0.0,11.0,0.0,0.0,0
